stem,iou,f1,precision,recall,chamfer_distance,modified_hausdorff,precision_at_0.1m,recall_at_0.1m,f1_at_0.1m
020_117_155,0.1484593837524618,0.25853658076293884,0.36054421768094314,0.20152091254561294,0.30957984813171857,0.152498876304404,0.3852080123266564,0.4818355640535373,0.4281374611678837
020_117_156,0.1579325197404312,0.27278362843068704,0.3900709219788994,0.2097235462325098,0.278315052443907,0.15249887630440426,0.3775964391691395,0.4951830443159923,0.4284687155607149
020_117_157,0.17323943661849833,0.2953181227962614,0.4416517055576005,0.22182146077347323,0.32617886635042204,0.18933403675412544,0.3685800604229607,0.4353146853146853,0.3991774094086807
020_117_158,0.17503486750226616,0.2979228442638256,0.45636363635533883,0.2211453744473908,0.3089504921857428,0.1690802348336593,0.35560344827586204,0.47660311958405543,0.40730683292352304
020_117_159,0.16364902506849827,0.28126869692065987,0.4203935599209232,0.21133093524989813,0.3415090042787826,0.1743040373534215,0.32983193277310924,0.44405594405594406,0.3785143372316734
020_117_160,0.15280739161227572,0.26510480435741757,0.3846153846085042,0.20225776105171914,0.3629733086878662,0.2113502935420737,0.3157894736842105,0.4024604569420035,0.3538956808422843
020_117_161,0.15525758644915133,0.26878435721273,0.4074074073998628,0.20054694621512723,0.37718320878025197,0.21574717916385394,0.3068702290076336,0.38028169014084506,0.3396545200289042
020_117_162,0.1367403314907684,0.24058322770857296,0.3735849056533286,0.1774193548371199,0.3836976726917094,0.25411764705882334,0.2802155504234026,0.3435897435897436,0.30868345780467027
020_117_163,0.11812080536833477,0.21128450937196017,0.3188405797043688,0.15798922800576312,0.38293959661495636,0.21555212410602456,0.26947040498442365,0.34507042253521125,0.3026203006589895
020_117_164,0.09798831927256335,0.17848699308808955,0.2554991539719882,0.13714804722854546,0.4018468677141535,0.25362035225048807,0.24723538704581358,0.30319148936170215,0.27236919951559097
020_117_165,0.07921419518327495,0.146799760583034,0.21114864864508195,0.11251125112409982,0.4325620403131698,0.28366745973470386,0.2213053263315829,0.2966101694915254,0.25348308600363734
020_117_166,0.09039900249320201,0.16580902902137018,0.21837349397261485,0.13364055299416,0.4620379295488227,0.3077762528243847,0.22348484848484848,0.3036649214659686,0.2574771404450444
020_117_167,0.08202880400700045,0.15162036558562955,0.1915204678334573,0.12547892720186324,0.47025379253781663,0.34080239857125283,0.20322354590049055,0.29401408450704225,0.24033009548205728
020_117_168,0.082266910419974,0.15202702231029608,0.19970414200888012,0.12272727272615704,0.48511437604701313,0.3612429208749975,0.19686069326357097,0.3079526226734349,0.24018290990754204
020_117_169,0.08679004467079267,0.15971813980287644,0.21759999999651838,0.126159554729813,0.4989074756149192,0.34145005776285614,0.2111925383077948,0.30236486486486486,0.2486857425011414
020_117_170,0.08302354398957235,0.15331807302789996,0.1947674418576342,0.12641509433843007,0.5094701985940315,0.3782232796462745,0.19136597938144329,0.29259896729776247,0.23139480315741237
020_117_171,0.06216696269945431,0.1170568514574286,0.15261627906754918,0.09493670885990112,0.5173589712188276,0.3782232796462743,0.1929032258064516,0.29526916802610115,0.23335352242876597
020_117_172,0.05578391074541525,0.10567296528424261,0.1413690476169439,0.08436944937758109,0.5208734321851636,0.3782232796462727,0.1803921568627451,0.2854785478547855,0.22108318620883377
020_117_173,0.05447714464587053,0.10332541105206351,0.14238952536591834,0.08108108108032544,0.4723715471302692,0.34080239857125283,0.18862876254180602,0.2897822445561139,0.22851173674380013
020_117_174,0.04955527318901173,0.09443098824569551,0.13879003558471903,0.07155963302686644,0.503570698371455,0.3381604696673186,0.19613457408732998,0.2637729549248748,0.224979987416879
020_117_175,0.04579207920763743,0.08757396024020889,0.14258188824388088,0.06319385140851244,0.4025766343863654,0.3220172044070113,0.18498659517426275,0.2554858934169279,0.2145943989212193
020_117_176,0.03389830508453297,0.06557376602650836,0.09747292418596619,0.04940530649543088,0.3937213258730814,0.2989061841510256,0.18911745189117452,0.2750809061488673,0.22413952144830301
